id,network_transaction_id,region
984bbb64-408e-4669-8b31-03ee1d00ff9b,584080207958206,hk
df0cb064-7bc7-45af-b285-425f63bbd379,384080574821977,hk
50fc4510-93cb-443c-92ff-3273148bd1ed,584080166068305,hk
e9ca0c16-22f7-46cf-a60c-d7edfea5ca5d,384080208133078,hk
15350af0-4162-45f6-b68e-bb3767e74f08,584080207883936,hk
79126a9a-6103-4750-b4cb-db236c87724d,584080223301027,hk
3d0c55c4-3ce1-4679-a825-2dd74b78fd5a,304080464258253,hk
6482fc9f-0e7c-45be-970e-013ba3e551d2,584080012338842,hk
d40d181f-225a-4cc1-ad7b-44674c7b2fce,384079834857493,hk
28e89900-7164-480d-a0be-9786a98dfa95,384080396053239,hk
a4740cfe-e257-4996-b7f8-4795fac3e110,304080131756914,hk
2f06df03-f53a-4256-9b7f-6d18a7c5b47b,464080108867803,hk
6603642c-ad51-4054-b163-2f78e581507e,464080570975591,hk
e83af7fa-fd41-4056-8fc4-c6da1e75922c,584080022949301,hk
07633735-33d6-4959-bd19-eba342abc698,584080273994042,hk
f69bd977-5579-41e2-9494-c299fdde5788,464080007452566,hk
7044ce0a-39ce-4edb-b259-fcea94f338f9,384080256718852,hk
20627817-ecf2-4bb1-923d-6f9d980f30ad,384080250550069,hk
08080948-5bc5-44e6-8019-8a9a6740038f,384080013538222,hk
b52af7e1-b69b-4bb0-90ae-4ced2a07151f,384080486186414,hk
3d6ef4d6-c057-4497-bf20-7e44f78324a8,464080473345978,hk
8ffed23c-84cc-423e-9a8d-698ee48c3fd4,464080476456950,hk
4c5e517d-5749-4a66-973c-4db0b0f3c402,464080357969571,hk
83fe31ff-136b-4b7d-955a-449c0796006e,584080199014928,hk
aa0a723f-3994-48d0-8681-85a974faf520,304080001264117,hk
64997f20-d0d8-4cfd-afe3-9a700cc807e4,464080175883615,hk
852251b5-261c-49f4-a3bd-1f8c3c4055a7,464080558823059,hk
a345809e-8a1f-4045-8348-6028b9a1f871,384080228626752,hk
382bb35a-56ed-47d2-aa80-45a5d8c1873a,584080211162800,hk
042a52f7-396d-4df7-824a-ae25dc0e6232,464080003422928,hk
e159a1c0-311f-4011-a34b-664889764c4b,384079828768182,hk
f3ca3786-8e8b-433c-86a5-e87d7413e5fd,464080458165905,hk
31c3dbaa-0a16-4f5d-a36d-8e4440791496,584080106568784,hk
87f1701a-5de2-4936-9bf4-a18152770aff,464080564904756,hk
1cef352a-842b-4c47-8890-0488e87262f8,584080570087967,hk
d9f433a9-038b-432c-873c-1ff3c089044b,304079859858270,hk
e063637e-652d-48ac-b938-d8f9d422ca21,384079822690962,hk
70e428ea-fec2-4915-b547-00226ddd27c0,584080211237709,hk
91dce789-12ac-4871-a210-305749aa9e0b,464080079894678,hk
80319ca8-910a-4b35-8e11-badfedfbeb18,304079849530937,hk
e5eeee88-f911-46c3-810c-db69da0be209,304080065030309,hk
198f2512-ad75-42c0-a41a-a4fe22500979,584080244444806,hk
2e705f95-3a74-4efa-b470-7d41ad46ad94,384080091309345,hk
aa064184-674e-4520-85b8-248f1640b134,304080162458646,hk
8decfaa2-387c-4b3e-b3f7-fd6ef6d5963b,304080457263347,hk
d904d8ce-3a28-41fe-b2eb-227b6bdda88f,584080470342400,hk
47b04eb3-ca1c-4c6d-bb27-5e80ced80344,384079859174375,hk
d9a4bf4d-675c-4765-8915-ed1d814eeb74,304079847019530,hk
4afbadf8-fbd1-4386-98cb-c1775d3b5f26,584079853091225,hk
82b3e269-4eea-48c5-a37d-742600b46a7b,304080232294747,hk
89dad82f-41fb-46f3-8fd3-baf900f1632b,384080238378319,hk
f935b809-c3ed-43cb-82b9-164774319100,464080126431311,hk
d4cdb0f4-f370-47c1-9c1f-a1774108eaf7,304080043089673,hk
5cffe4d1-b11f-4a27-a27c-b7092b70a042,464080435338910,hk
5be97d2c-5c06-4479-ab3b-e65ff3897159,304080139305298,hk
76f68913-d4c2-460a-90db-c64e5faac718,304079856728427,hk
bafe50c2-13a9-423e-bf2a-323901551b03,384080251826941,hk
c55f8210-ad35-41cd-8c7c-c70557edc6ab,584079856672871,hk
d437a263-3735-4351-a252-aae35778a9be,304079856589655,hk
8c405407-1254-4d31-a57c-008a6d69dc58,384080251757353,hk
3099ea64-5089-471b-88c6-c64e2a77ef07,584079816811786,hk
732f5230-1e68-434a-a0ec-ea958e010c6a,464079778534534,hk
4441e396-2718-4c77-92fa-62fae8d970e6,584080023560292,hk
e80b15ce-e7d6-4087-bcc6-ce172f0872ee,464080022108467,hk
4e8c1d43-b969-487e-868d-9212460ec860,584079850519690,hk
31ea4389-0f0f-4825-a130-f5ca57c4048c,584079850449344,hk
6927ebcb-82f5-4ead-a48a-81a0f0e7a868,584080245668647,hk
6a90ed9d-155b-42b2-9d90-df7c409c0275,584080022169901,hk
6f1df2f0-a365-4b56-9fc6-439cb01a173d,304079809794524,hk
b1e8b511-8fe3-42ce-beae-dac7df86b48f,304079809878143,hk
8b9f5dd0-bc46-4f2b-bb09-f1991b44070d,464080023493205,hk
dde8e093-71a6-4c2c-842e-a80cc93be240,304079761757657,hk
30c094b2-ca0b-48da-90a4-125356657adc,464080270336563,hk
7a71eb41-b1d4-4467-81fb-8ecf39a4652e,584079796867175,hk
cbdeb332-9405-4131-9434-f6929bf231d3,584080257961392,hk
9acec0fe-cab8-4c1b-80d4-819085c232d8,584080258084690,hk
091f1661-b785-4e42-a248-f5efb0b8c417,304080257908583,hk
006429c8-a1b3-4b3a-9800-bdab57b46940,384079761814714,hk
41497650-aaf1-472d-8b65-e1b39effed1f,304080011039260,hk
09f081e5-1ba0-4c1e-9b1b-7f18b47097c7,384080258034926,hk
82bae05d-264c-4cdc-803f-2302b71616d3,304080258127441,hk
b2f03225-a715-4304-8da6-c9a8472a200e,384079761703268,hk
aaba876b-c999-4e22-9acd-02cb81288418,584080248317160,hk
873eb359-2147-41d8-8570-b2317665f8c5,384080257914912,hk
e4884e3b-ae97-41df-9939-ffec4035199f,384080248430466,hk
6d5f2ed1-0b89-48ec-9080-a15c084bf7a9,584080248491792,hk
4e633030-8249-4289-88e1-b8f59f333032,384079862808549,hk
220f6169-0cf0-4455-9611-20ba93ed3c25,304080248381377,hk
b6353439-0c48-44b5-ae54-c0125a4c5d2f,304080258042038,hk
aae202a1-b0f1-4336-a70b-42c7abaf3773,464079830756351,hk
8a3931bc-b1ce-4b25-a057-b24f89942437,384080257987368,hk
c1778881-4951-4b35-bbaf-39d35ccefa8a,384080248548773,hk
432b1d09-8a76-4219-8c22-26aa4c0e506c,304080078189791,hk
dca60553-fc7e-4c0a-b9be-e9d7a89b22b0,304080000024192,hk
6d6f7b0a-bd69-409c-9ef7-17f95cfa59f4,584079832216276,hk
f27652d8-930c-4bdb-bd2c-2fa7a7b98f65,584080545898456,hk
52c2d12f-6317-4081-92e1-d555f633c29d,304080017402140,hk
72edc18b-78f8-4720-9e36-3fe59f89b34e,584079803716273,hk
ad4365e9-f781-4738-878c-16340a8630f8,584079828691625,hk
199902e9-98f1-431f-b88d-8ac64b734b03,584080239564034,hk
aadded56-bf8d-423a-a756-b51f28abe17c,304079828622601,hk
93112b0a-709c-42b9-87e4-19b2a4a4283e,304079766361045,hk
71f9c6b2-b101-41d1-ae02-254600e9da6e,384079828737238,hk
1743ac70-166e-4456-8d9a-ce5566d83e94,304079844359191,hk
58c1084f-df73-47b5-908c-ec8586378410,384080016002513,hk
445b4742-ef44-43e9-8eb5-b7a64c7443e6,464079857867977,hk
b62d1df6-4c36-4df0-8f97-a0783d878aac,584080072078863,hk
596dff4f-5a81-4380-a841-9c7114f56720,304079857941400,hk
f19f54c0-60e8-4e35-9425-c1664a5fd07f,464103230037865,hk
5128e092-588f-4e51-93e1-e56538384aa0,584069807465783,hk
6b438c95-a084-47e6-8387-d4c564776dbb,584069813576182,hk
addc1c90-e8cb-45ba-bb83-6dc70fae537f,584069801171920,hk
9108a8f0-3165-4e5a-80e7-0354b88652ef,584069819576284,hk
52104cdc-8dcb-48cf-8435-abe4b175a734,584069813683054,hk
6e0a24c9-8a52-4fc2-9fc1-2d8a985e47dd,584069807296934,hk
fb09d978-e678-48c8-ad2d-4ecefc099ced,584069807390037,hk
af46fe46-d411-4925-a37f-d3673b0e57ab,584069819670112,hk
4734fdf4-50d0-4dd9-8406-60f4d2bd51b8,304071805318880,hk
c75fce71-056a-4366-b20c-a404dfd88d0d,304071811179929,hk
80037029-7c75-4455-9b18-60c343009c3f,304071804868317,hk
20f9ceb4-ba9d-47b2-81e4-06e5b2b14e39,304071710026453,hk
ea3c5f94-bae1-463e-91f0-f296df446791,304071710205121,hk
cd1a7a67-00aa-4f3f-bd21-52f8204545f7,304071835169866,hk
a93253bb-3588-4e76-8f43-64d79dd4d2e5,304071817086109,hk
8208695f-2821-4cf8-9d0f-638a053e8312,304072093266751,hk
4e9f53c5-388d-42eb-a957-7d4e431c7c05,304072075303516,hk
c7edc5b2-cdb8-405e-9e5d-cc26ab845bde,304072087259171,hk
